"accepted_species","traits"
"t8",0
"t11",0
"t16",0
"t19",0
"t34",0
"t36",0
"t38",0
"t39",0
"t40",0
"t42",0
"t43",NA
"t44",0
"t46",0
"t47",0
"t48",0
"t51",0
"t52",0
"t53",0
"t54",0
"t55",1
"t56",0
"t57",0
"t58",NA
"t59",NA
"t60",0
"t61",0
"t62",0
"t63",0
"t64",1
"t65",1
"t66",0
"t67",0
"t68",0
"t69",1
"t70",0
"t71",0
"t72",0
"t73",NA
"t74",0
"t75",0
"t76",0
"t77",0
"t78",0
"t79",0
"t80",0
"t81",0
"t82",0
"t83",0
"t84",0
"t85",0
"t86",0
"t87",NA
"t88",0
"t89",0
"t91",0
"t92",0
"t93",0
"t94",0
"t95",0
"t96",0
"t97",0
"t98",1
"t99",1
"t100",0
"t101",NA
"t102",0
"t103",0
"t104",0
"t105",0
"t106",0
"t107",NA
"t108",0
"t109",0
"t110",NA
"t111",0
"t112",0
"t113",0
"t114",0
"t115",0
"t116",0
"t117",0
"t118",NA
"t119",0
"t120",0
"t122",0
"t123",0
"t124",0
"t125",0
"t126",0
"t127",0
"t128",NA
"t129",0
"t130",0
"t131",0
"t132",0
"t133",0
"t134",0
"t135",0
"t136",0
"t137",0
