"","turnover.rates","eps.values","transition.rates"
"1",0.211117761675268,0.730838429415599,NA
"2",0.332664078101516,0.482200530124828,0.167812178609893
"3",0.572529661934823,0.36189400148578,0.190647114533931
"4",0.293065984733403,0.669044045265764,0.615758891683072
"5",0.211117761675268,0.730838429415599,0.947304136585444
"6",0.332664078101516,0.482200530124828,NA
"7",0.572529661934823,0.36189400148578,0.211529925232753
"8",0.293065984733403,0.669044045265764,0.669617376523092
"9",0.211117761675268,0.730838429415599,0.861247649649158
"10",0.332664078101516,0.482200530124828,0.483038193313405
"11",0.572529661934823,0.36189400148578,NA
"12",0.293065984733403,0.669044045265764,0.927855230169371
"13",0.211117761675268,0.730838429415599,0.680047204252332
"14",0.332664078101516,0.482200530124828,0.846392014063895
"15",0.572529661934823,0.36189400148578,0.61869537923485
"16",0.293065984733403,0.669044045265764,NA
