"","turnover.rates","eps.values","transition.rates"
"1",0.588148092851043,0.507998328888789,NA
"2",0.387008397374302,0.344900245079771,0.0458048041909933
"3",0.0458456373307854,0.0380530916154385,0.263642940670252
"4",0.809169349493459,0.73220454971306,0.583501370390877
"5",0.588148092851043,0.507998328888789,0.96138426149264
"6",0.387008397374302,0.344900245079771,NA
"7",0.0458456373307854,0.0380530916154385,0.748469304991886
"8",0.809169349493459,0.73220454971306,0.469796952558681
"9",0.588148092851043,0.507998328888789,0.591668596724048
"10",0.387008397374302,0.344900245079771,0.649633417604491
"11",0.0458456373307854,0.0380530916154385,NA
"12",0.809169349493459,0.73220454971306,0.562651919666678
"13",0.588148092851043,0.507998328888789,0.614273990970105
"14",0.387008397374302,0.344900245079771,0.420831363182515
"15",0.0458456373307854,0.0380530916154385,0.224805617006496
"16",0.809169349493459,0.73220454971306,NA
