"","turnover.rates","eps.values","transition.rates"
"1",0.0525757984723896,0.0946071727667004,NA
"2",0.789045378332958,0.754508106503636,0.472906683338806
"3",0.247146338224411,0.194058111868799,0.217189322691411
"4",0.51830036425963,0.677387554198503,0.635346555616707
"5",0.0525757984723896,0.0946071727667004,0.0322709309402853
"6",0.789045378332958,0.754508106503636,NA
"7",0.247146338224411,0.194058111868799,0.56883897120133
"8",0.51830036425963,0.677387554198503,0.604223766829818
"9",0.0525757984723896,0.0946071727667004,0.589140449184924
"10",0.789045378332958,0.754508106503636,0.0375253430102021
"11",0.247146338224411,0.194058111868799,NA
"12",0.51830036425963,0.677387554198503,0.128155867103487
"13",0.0525757984723896,0.0946071727667004,0.549023654777557
"14",0.789045378332958,0.754508106503636,0.834294988540933
"15",0.247146338224411,0.194058111868799,0.969510974828154
"16",0.51830036425963,0.677387554198503,NA
