"","turnover.rates","eps.values","transition.rates"
"1",0.977939121425152,0.560087960911915,NA
"2",0.44940911908634,0.55108353914693,0.143625332973897
"3",0.245880636386573,0.670170363970101,0.804865770041943
"4",0.956907948711887,0.0864330832846463,0.00552407698705792
"5",0.977939121425152,0.560087960911915,0.443644230952486
"6",0.44940911908634,0.55108353914693,NA
"7",0.245880636386573,0.670170363970101,0.736080616246909
"8",0.956907948711887,0.0864330832846463,0.796653691679239
"9",0.977939121425152,0.560087960911915,0.726708549773321
"10",0.44940911908634,0.55108353914693,0.395543416263536
"11",0.245880636386573,0.670170363970101,NA
"12",0.956907948711887,0.0864330832846463,0.121034240582958
"13",0.977939121425152,0.560087960911915,0.070020793704316
"14",0.44940911908634,0.55108353914693,0.443798023974523
"15",0.245880636386573,0.670170363970101,0.783639698056504
"16",0.956907948711887,0.0864330832846463,NA
